POSTCODE,POSTCODE_2,LOCAL_AUT_ORG,NHS_ENG_REGION,SUB_ICB,CANCER_REGISTRY,EASTING_1M,NORTHING_1M,LSOA_2011,MSOA_2011,CANCER_ALLIANCE,ICB,OA_2021,LSOA_2021,MSOA_2021,IMD_RANK,IMD_DECILE
DN15 6DA,DN15 6DA,217,Y63,,Y0201,489141,0411939,E01013296,E02002756,E56000026,QOQ,E00067104,E01013296,E02002756,1452,1
DN15 7JH,DN15 7JH,217,Y63,,Y0201,488874,0412095,E01013297,E02002755,E56000026,QOQ,E00067099,E01013297,E02002755,13886,5
DN15 7DE,DN15 7DE,217,Y63,,Y0201,488652,0411301,E01013298,E02002756,E56000026,QOQ,E00067120,E01013298,E02002756,2606,1
DN15 8HA,DN15 8HA,217,Y63,,Y0201,488453,0411803,E01013299,E02002756,E56000026,QOQ,E00067115,E01013299,E02002756,2189,1
DN15 0BA,DN15 0BA,217,Y63,,Y0201,490070,0412156,E01013300,E02002755,E56000026,QOQ,E00067109,E01013300,E02002755,2703,1
DN15 7DN,DN15 7DN,217,Y63,,Y0201,488101,0411237,E01013301,E02002757,E56000026,QOQ,E00067119,E01013301,E02002757,19877,7
DN15 8DR,DN15 8DR,217,Y63,,Y0201,487372,0411859,E01013302,E02002755,E56000026,QOQ,E00067131,E01013302,E02002755,17814,6
DN19 7AT,DN19 7AT,217,Y63,,Y0201,508339,0424017,E01013303,E02002750,E56000026,QOQ,E00067153,E01013303,E02002750,8455,3
DN19 7FB,DN19 7FB,217,Y63,,Y0201,510421,0422281,E01013304,E02002750,E56000026,QOQ,E00067149,E01013304,E02002750,25518,8
DN18 6DD,DN18 6DD,217,Y63,,Y0201,505409,0421525,E01013305,E02002750,E56000026,QOQ,E00067135,E01013305,E02002750,23316,8
DN18 6EE,DN18 6EE,217,Y63,,Y0201,505897,0417181,E01013306,E02002752,E56000026,QOQ,E00067160,E01013306,E02002752,15128,5
DN19 7AA,DN19 7AA,217,Y63,,Y0201,507097,0421253,E01013307,E02002750,E56000026,QOQ,E00067134,E01013307,E02002750,21437,7
DN39 6TY,DN39 6TY,217,Y63,,Y0201,512612,0414978,E01013308,E02002752,E56000026,QOQ,E00172837,E01013308,E02002752,10795,4
DN37 8LL,DN37 8LL,217,Y63,,Y0201,510297,0409093,E01013309,E02002752,E56000026,QOQ,E00067151,E01013309,E02002752,17820,6
DN16 1AD,DN16 1AD,217,Y63,,Y0201,491538,0408896,E01013310,E02002758,E56000026,QOQ,E00067181,E01013310,E02002758,7359,3
DN16 1BL,DN16 1BL,217,Y63,,Y0201,490559,0409704,E01013311,E02002763,E56000026,QOQ,E00067187,E01013311,E02002763,1893,1
DN16 1AG,DN16 1AG,217,Y63,,Y0201,490008,0410802,E01013312,E02002758,E56000026,QOQ,E00067193,E01013312,E02002758,2817,1
DN15 0DQ,DN15 0DQ,217,Y63,,Y0201,492983,0411976,E01013313,E02002758,E56000026,QOQ,E00067175,E01013313,E02002758,16116,5
DN16 1ED,DN16 1ED,217,Y63,,Y0201,489988,0409688,E01013314,E02002758,E56000026,QOQ,E00067182,E01013314,E02002758,10778,4
DN16 2DL,DN16 2DL,217,Y63,,Y0201,489630,0409508,E01013315,E02002762,E56000026,QOQ,E00067205,E01013315,E02002762,4910,2
DN16 2AA,DN16 2AA,217,Y63,,Y0201,489083,0409429,E01013316,E02002760,E56000026,QOQ,E00067206,E01013316,E02002760,28083,9
DN16 2AD,DN16 2AD,217,Y63,,Y0201,489368,0409557,E01013317,E02002762,E56000026,QOQ,E00067227,E01013317,E02002762,14174,5
DN16 2AS,DN16 2AS,217,Y63,,Y0201,489425,0408980,E01013318,E02002762,E56000026,QOQ,E00067212,E01013318,E02002762,16485,6
DN17 1ED,DN17 1ED,217,Y63,,Y0201,488237,0409144,E01013319,E02002762,E56000026,QOQ,E00067211,E01013319,E02002762,7302,3
